trade_time,buy_coin,amount,dollar_user_value,price,live,twitter_id,twitter_screen_name,twitter_status_text,tweet_type,dollar_buy_value,bot_name,type,trade_timestamp,buy_timestamp,hold_coin,dollar_fee,hold_pnl,dollar_pnl,percent_pnl,status_id,exchange,platform
2021-10-26 09:53:59,FTM,15,50,3.4363,0,944686196331966464,HsakaTrades,"L1 2.0™ szn https://t.co/B09chLWlaE

@HsakaTrades: SOL --&gt; LUNA --&gt; AVAX SoLunAvax",,,,,,,,,,,,,,
FTM --&gt; ONE --&gt; NEAR --&gt; SCRT,,,,,,,,,,,,,,,,,,,,,,
FantOnEaRet,,,,,,,,,,,,,,,,,,,,,,
Intra basket rotations,,,,,,,,,,,,,,,,,,,,,,
Inter basket rotation,,,,,,,,,,,,,,,,,,,,,,
L1 1.0,,,,,,,,,,,,,,,,,,,,,,
L1 2.0,,,,,,,,,,,,,,,,,,,,,,
Haiku,,,,,,,,,,,,,,,,,,,,,,
2021-09-16 12:24:09,BTC,0.02081,1000,47978.3,1,,,,,1000.17,lazy_trade_beta_bot,sell,1631795049438581,1631737243527609,USDT,0.748988,-3.24242,-3.24242,-0.29893000000000003,0.0,binance,
2021-09-16 12:11:14,BTC,0.02126,1000,47820.3,1,,,,,999.635,lazy_trade_beta_bot,sell,1631794274052918,1631672184896941,USDT,0.762489,15.4857,15.4857,1.42602,,binance,
2021-09-16 12:07:08,FET,991,1000,0.960331,1,,,,,1003.04,lazy_trade_beta_bot,sell,1631794028039163,1631780454142558,USDT,0.71392,-52.8124,-52.8124,-5.26131,0.0,binance,
2021-09-16 12:06:52,LUNA,26,1000,38.4496,1,,,,,999.69,lazy_trade_beta_bot,buy,1631794012974696,,USDT,0.359983,,,,0.0,binance_f,
2021-09-16 11:46:20,LUNA,27,1000,36.885,1,230206137,MuroCrypto,"Still holding

$LUNA
https://t.co/v2ZihVQ5BI",Original,995.895,lazy_trade_beta_bot,buy,1631792780384457,,USDT,0.358824,,,,1.438465304015868e+18,binance_f,
2021-09-16 11:46:13,LUNA,27,1000,36.8752,1,230206137,MuroCrypto,"Still holding

$LUNA
https://t.co/v2ZihVQ5BI",Original,995.631,lazy_trade_beta_bot,buy,1631792773575577,,USDT,0.358653,,,,1.438465304015868e+18,binance_f,
2021-09-16 11:00:04,LTC,5.247,1000,190.56,1,918122676195090433,rektcapital,"$LTC

Great recovery from LTC following the retest of the black multi-week uptrend line

LTC has now broken back into the $184-$225 range (orange-red)

Throughout the rest of the week, LTC will try to solidify its positioning at the base of this range

#LTC #Crypto #Litecoin https://t.co/qOgWRz34sB https://t.co/AZoj2MDyIp

@rektcapital: $LTC",,,,,,,,,,,,,,
Strong rejection from the $225 resistance for a second week in a row,,,,,,,,,,,,,,,,,,,,,,
Litecoin has returned to the very bottom of the $184-$225 range,,,,,,,,,,,,,,,,,,,,,,
At the moment,Quoted,999.868,lazy_trade_beta_bot,buy,1631790004807799,,USDT,0.360048,,,,1438457403855548418,binance_f,,,,,,,,,
2021-09-16 10:00:28,BTC,0.021,1000,47890.2,1,146008010,CryptoMichNL,"#Bitcoin bottom in, are we only going to be moving upwards from here?

Check the latest update on YouTube:
https://t.co/nf6xjpTsqQ

Don't forget to subscribe!",Original,1005.7,lazy_trade_beta_bot,buy,1631786428978069,,USDT,0.362023,,,,1.4384382371529892e+18,binance_f,
2021-09-16 10:00:26,CELR,9718,1000,0.10279,1,918122676195090433,rektcapital,"$CELR / #BTC - #celr #celernetwork 

CELR rebounds +22% after a picture-perfect retest of the orange area as support

CELR has rallied straight into the immediate blue resistance

Now hovering just below this level in an effort to find a way back into the blue-blue range

#Crypto https://t.co/DIGRxlYR3f https://t.co/7VHcxtQscq

@rektcapital: $CELR / #BTC - #celr #celernetwork ",,,,,,,,,,,,,,
Retest is in progress...,,,,,,,,,,,,,,,,,,,,,,
#Crypto,,,,,,,,,,,,,,,,,,,,,,
https://t.co/E5NRAyNaSF,,,,,,,,,,,,,,,,,,,,,,
"https://t.co/52SpNXJ8G4""""",998.913,lazy_trade_beta_bot,buy,1631786426871416,,USDT,0.359642,,,,1438436154353856518,binance_f,,,,,,,,,,
2021-09-16 09:02:55,ALICE,77.22,1000,12.95,1,,,,,1000.77,lazy_trade_beta_bot,sell,1631782975047751,1631782954629354,USDT,0.749993,-2.27148,-2.27148,-0.226798,0.0,binance,
2021-09-16 09:02:34,ALICE,77.22,1000,12.96,1,,,,,1000.77,lazy_trade_beta_bot,buy,1631782954629354,,USDT,0.748933,,,,0.0,binance,
2021-09-16 08:57:59,ETH,0.276,1000,3623.57,1,2372712211,cointradernik,"Also willing to trade this 0n1 for a floor Cool Cat or a Mutant Ape if anyone fancies it https://t.co/cQnpbLBz0P

@cointradernik: Selling the only Possessed eyes @0n1Force under 5 ETH. Already have one so I’m letting this one go:",,,,,,,,,,,,,,
"https://t.co/e8J24OsGcU""""",1000.11,lazy_trade_beta_bot,buy,1631782679377555,,USDT,0.360184,,,,1438425280616570884,binance_f,,,,,,,,,,
2021-09-16 08:20:54,FET,991,1000,1.01215,1,,,,,1003.04,lazy_trade_beta_bot,buy,1631780454142558,,USDT,0.749157,,,,0.0,binance,
2021-09-16 07:48:47,1INCH,296,1000,3.38,1,,,,,1000.48,lazy_trade_beta_bot,buy,1631778527949735,,USDT,0.751963,,,,0.0,binance,
2021-09-16 07:46:37,XEC,3866980,1000,0.000260454,1,,,,,1000.39,lazy_trade_beta_bot,sell,1631778397919373,1631778381628750,USDT,0.755361,5.2908800000000005,5.2908800000000005,0.5284949999999999,0.0,binance,
2021-09-16 07:46:21,XEC,3866980,1000,0.0002587,1,,,,,1000.39,lazy_trade_beta_bot,buy,1631778381628750,,USDT,0.735273,,,,0.0,binance,
2021-09-16 01:08:26,KSM,2.3,1000,438.665,1,942966319229566977,Raticoin1,"#KSM $KSM /USDT 4H TF; I would bet into this pick
https://t.co/qEfn45KBC5",Original,1008.93,lazy_trade_beta_bot,buy,1631754506732647,,USDT,0.363347,,,,1.438308628235178e+18,binance_f,
2021-09-16 01:07:11,SOL,6.29,1000,154.8,1,,,,,999.836,lazy_trade_beta_bot,sell,1631754431851709,1631738682738100,USDT,0.730436,-27.6243,-27.6243,-2.76009,,binance,
2021-09-16 01:04:50,ATOM,29.98,1000,32.7625,1,,,,,999.713,lazy_trade_beta_bot,sell,1631754290926175,1631740184260656,USDT,0.353559,-18.2074,-18.2074,-1.82056,0.0,binance_f,
2021-09-16 01:04:48,REN,930,1000,1.04989,1,,,,,1006.01,lazy_trade_beta_bot,sell,1631754288550738,1631736182418647,USDT,0.351546,-30.329,-30.329,-3.0137,1.4382314422663455e+18,binance_f,
2021-09-16 01:04:46,UNI,38,1000,27.283,1,,,,,990.372,lazy_trade_beta_bot,sell,1631754286390168,1631734358826958,USDT,0.37329,45.6528,45.6528,4.60789,1.4382241867077468e+18,binance_f,
2021-09-16 01:04:44,1INCH,340,1000,3.26953,1,,,,,999.838,lazy_trade_beta_bot,sell,1631754284186398,1631611753521662,USDT,0.40026,111.02,111.02,11.0995,0.0,binance_f,
2021-09-16 00:00:34,ETH,0.277,1000,3618.14,1,2545086098,RookieXBT,"Ethereum is the best 

There does not exist an Ethereum killer 

There is no second best",Original,1002.22,lazy_trade_beta_bot,buy,1631750434036033,,USDT,0.360736,,,,1.438291596601135e+18,binance_f,
2021-09-15 21:35:03,CAKE,44.68,1000,22.38,1,,,,,999.938,lazy_trade_beta_bot,buy,1631741703145494,,USDT,0.749165,,,,,binance,
2021-09-15 21:33:27,CAKE,44.76,1000,22.3202,1,,,,,999.938,lazy_trade_beta_bot,sell,1631741607413419,1631741575834005,USDT,0.749112,-2.38212,-2.38212,-0.23804,,binance,
2021-09-15 21:32:55,CAKE,44.76,1000,22.34,1,,,,,999.938,lazy_trade_beta_bot,buy,1631741575834005,,USDT,0.748486,,,,,binance,
2021-09-15 21:24:59,CAKE,44.92,1000,22.27,1,,,,,1000.37,lazy_trade_beta_bot,buy,1631741099664311,,USDT,0.749533,,,,0.0,binance,
2021-09-15 21:10:21,AVAX,17.5,1000,57.06,1,887748030304329728,TheCryptoDog,"$SUSHI &amp; $AVAX strong prints, both setting tone for continuation",Original,998.55,lazy_trade_beta_bot,buy,1631740221859810,,USDT,0.750545,,,,1.4382487938838897e+18,binance,
2021-09-15 21:10:18,ATOM,30,1000,33.34,1,,,,,1000.2,lazy_trade_beta_bot,buy,1631740218262793,,USDT,0.749308,,,,0.0,binance,
2021-09-15 21:09:44,ATOM,29.98,1000,33.346,1,,,,,999.713,lazy_trade_beta_bot,buy,1631740184260656,,USDT,0.360144,,,,0.0,binance_f,
2021-09-15 20:44:42,SOL,6.29,1000,158.956,1,,,,,999.836,lazy_trade_beta_bot,buy,1631738682738100,,USDT,0.750184,,,,,binance,
2021-09-15 20:37:36,ETH,0.4225,1500,3550.01,1,,,,,1499.88,lazy_trade_beta_bot,buy,1631738256958527,,USDT,1.12496,,,,,binance,
2021-09-15 20:32:26,ETH,0.2813,1000,3547.43,1,,,,,999.695,lazy_trade_beta_bot,sell,1631737946788255,1631737404965382,USDT,0.748238,-3.3009699999999995,-3.3009699999999995,-0.32792,0.0,binance,
2021-09-15 20:32:21,MATIC,725.7,1000,1.374,1,,,,,998.563,lazy_trade_beta_bot,sell,1631737941885670,1631737270288202,USDT,0.747655,-2.94723,-2.94723,-0.294925,0.0,binance,
2021-09-15 20:32:18,AVAX,17.84,1000,55.63,1,,,,,999.04,lazy_trade_beta_bot,sell,1631737938121554,1631737329389278,USDT,0.744137,-8.098410000000001,-8.098410000000001,-0.80993,0.0,binance,
2021-09-15 20:32:13,SOL,6.3,1000,158.76,1,,,,,999.558,lazy_trade_beta_bot,sell,1631737933314732,1631737304201216,USDT,0.749961,-0.8700969999999999,-0.8700969999999999,-0.0869588,0.0,binance,
2021-09-15 20:26:25,ZEN,9.37,1000,106.895,1,,,,,1001.61,lazy_trade_beta_bot,buy,1631737585320459,,USDT,0.74589,,,,0.0,binance,
2021-09-15 20:23:24,ETH,0.2813,1000,3553.84,1,,,,,999.695,lazy_trade_beta_bot,buy,1631737404965382,,USDT,0.750126,,,,0.0,binance,
2021-09-15 20:22:19,BTC,0.02082,1000,48035.5,1,,,,,1000.1,lazy_trade_beta_bot,buy,1631737339045352,,USDT,0.750145,,,,,binance,
2021-09-15 20:22:09,AVAX,17.84,1000,56,1,,,,,999.04,lazy_trade_beta_bot,buy,1631737329389278,,USDT,0.754349,,,,0.0,binance,
2021-09-15 20:21:44,SOL,6.3,1000,158.66,1,,,,,999.558,lazy_trade_beta_bot,buy,1631737304201216,,USDT,0.751012,,,,0.0,binance,
2021-09-15 20:21:10,MATIC,725.7,1000,1.376,1,,,,,998.563,lazy_trade_beta_bot,buy,1631737270288202,,USDT,0.749047,,,,0.0,binance,
2021-09-15 20:20:43,BTC,0.02081,1000,48062,1,,,,,1000.17,lazy_trade_beta_bot,buy,1631737243527609,,USDT,0.750142,,,,0.0,binance,
2021-09-15 20:19:12,BTC,0.021,1000,48095.9,1,,,,,1004.76,lazy_trade_beta_bot,sell,1631737152892771,1631718461485899,USDT,0.36368,4.53479,4.53479,0.43361400000000005,0.0,binance_f,
2021-09-15 20:18:54,AVAX,19,1000,56.249,1,,,,,1006.38,lazy_trade_beta_bot,sell,1631737134722973,1631709634640350,USDT,0.384835,61.5997,61.5997,6.11839,1.4381194012160983e+18,binance_f,
2021-09-15 20:18:46,BTC,0.021,1000,48081.4,1,,,,,1004.9,lazy_trade_beta_bot,sell,1631737126153401,1631718458832282,USDT,0.363573,4.08216,4.08216,0.390284,0.0,binance_f,
2021-09-15 20:18:41,ETH,0.286,1000,3564.81,1,,,,,998.449,lazy_trade_beta_bot,sell,1631737121790376,1631720350886105,USDT,0.367161,20.365,20.365,2.03274,1.4381649683529277e+18,binance_f,
2021-09-15 20:18:37,LUNA,27,1000,36.9393,1,,,,,1008.66,lazy_trade_beta_bot,sell,1631737117024688,1631728850235644,USDT,0.359165,-12.0211,-12.0211,-1.19133,1.4382005984957358e+18,binance_f,
2021-09-15 20:18:33,BTC,0.021,1000,48079.8,1,,,,,1007.06,lazy_trade_beta_bot,sell,1631737113591806,1631733348469208,USDT,0.363574,1.89474,1.89474,0.180779,0.0,binance_f,
2021-09-15 20:04:14,CRV,324.8,1000,3.12717,1,,,,,999.879,lazy_trade_beta_bot,sell,1631736254579648,1631715702069267,USDT,0.762121,14.3231,14.3231,1.43141,0.0,binance,
2021-09-15 20:03:02,REN,930,1000,1.08173,1,944686196331966464,HsakaTrades,"Just when I think I have an appropriately sized bag, Avi comes in and dispels that notion.

$REN

https://t.co/27Nl9nhsz7

@AviFelman: 1/ BT established a position in $REN recently", as we're fairly confident that multi-chain DeFi is the next main area of interest after the proliferation of alt L1 interest this summer.,,,,,,,,,,,,,
My thinking for the time being has been L1s -&gt; Multi-chain infra -&gt; multichain applications,,,,,,,,,,,,,,,,,,,,,,
"https://t.co/oO9JBhoziA""""",1006.01,lazy_trade_beta_bot,buy,1631736182418647,,USDT,0.362183,,,,1438231442266345479,binance_f,,,,,,,,,,
2021-09-15 19:32:38,UNI,38,1000,26.0624,1,942966319229566977,Raticoin1,"Are you ready for #UNI $UNI @Uniswap  pump??
https://t.co/Bcwq3suIBf",Original,990.372,lazy_trade_beta_bot,buy,1631734358826958,,USDT,0.35661,,,,1.4382241867077468e+18,binance_f,
2021-09-15 19:15:48,BTC,0.021,1000,47955,1,,,,,1007.06,lazy_trade_beta_bot,buy,1631733348469208,,USDT,0.36266,,,,0.0,binance_f,
2021-09-15 19:13:15,SUSHI,74.4,1000,13.4517,1,3696215239,nebraskangooner,"@OtsukimiCrypto: <i>Looks like $SUSHI is about to pull an $AVAX soon. 

ATH would be a near 2x
https://t.co/gRLulNKMJ8</i>",Retweeted,1000.81,lazy_trade_beta_bot,buy,1631733195284058,,USDT,0.750036,,,,1.4382190316774769e+18,binance,
2021-09-15 18:49:47,ZEN,11.18,1000,117.053,1,,,,,1274.41,lazy_trade_beta_bot,sell,1631731787666615,1631731774883958,USDT,0.98148,32.5163,32.5163,2.54944,1.4382133874192753e+18,binance,
2021-09-15 18:49:34,ZEN,11.18,1000,113.99,1,1282727055604486148,MadNews_io,"Horizen (ZEN) is launching on @CoinbasePro

https://t.co/NcnAoUsRvS
#Coinbase $ZEN",Original,1274.41,lazy_trade_beta_bot,buy,1631731774883958,,USDT,0.749581,,,,1.4382133874192753e+18,binance,
2021-09-15 18:26:20,LINK,32.18,1000,30.6624,1,,,,,999.963,lazy_trade_beta_bot,sell,1631730380196880,1631706416884377,USDT,0.35543,-13.9667,-13.9667,-1.3961700000000001,0.0,binance_f,
2021-09-15 18:11:15,BTC,0.021,1000,47944,1,,,,,1004.79,lazy_trade_beta_bot,sell,1631729475059824,1631718463814052,USDT,0.362696,1.31721,1.31721,0.125973,0.0,binance_f,
2021-09-15 18:05:48,BTC,0.02129,1000,47900,1,,,,,999.903,lazy_trade_beta_bot,sell,1631729148935040,1631658302591279,USDT,0.765193,18.3346,18.3346,1.6882,0.0,binance,
2021-09-15 18:05:36,ETH,0.3,1000,3529.74,1,,,,,1000.21,lazy_trade_beta_bot,sell,1631729136714179,1631630527466585,USDT,0.794368,57.1213,57.1213,5.66938,0.0,binance,
2021-09-15 18:00:50,LUNA,27,1000,37.3578,1,906234475604037637,CryptoKaleo,"@CanteringClark: <i>Something looks right here.

$LUNA retest as market leaders hold and show strength.

No reason to assume this does not continue to be a leader.
https://t.co/4XoSZTo985</i>",Retweeted,1008.66,lazy_trade_beta_bot,buy,1631728850235644,,USDT,0.363293,,,,1.4382005984957358e+18,binance_f,
2021-09-15 16:42:25,XLM,2995,1000,0.3392,1,,,,,1000.03,lazy_trade_beta_bot,sell,1631724145436904,1631705654708501,USDT,0.761743,14.3421,14.3421,1.43307,0.0,binance,
2021-09-15 16:42:11,BNB,2.306,1000,434.8,1,,,,,999.651,lazy_trade_beta_bot,sell,1631724131435347,1631715690143408,USDT,0.751307,1.49453,1.49453,0.149393,0.0,binance,
2021-09-15 15:40:00,ETH,0.2862,1000,3494,1,,,,,999.983,lazy_trade_beta_bot,buy,1631720400496176,,USDT,0.749206,,,,0.0,binance,
2021-09-15 15:39:10,ETH,0.286,1000,3491.08,1,918122676195090433,rektcapital,"$ETH is breaking out

#Crypto #Ethereum",Original,998.449,lazy_trade_beta_bot,buy,1631720350886105,,USDT,0.359209,,,,1.4381649683529277e+18,binance_f,
2021-09-15 15:07:43,BTC,0.021,1000,47846.9,1,,,,,1004.79,lazy_trade_beta_bot,buy,1631718463814052,,USDT,0.361733,,,,0.0,binance_f,
2021-09-15 15:07:41,BTC,0.021,1000,47845.5,1,,,,,1004.76,lazy_trade_beta_bot,buy,1631718461485899,,USDT,0.361785,,,,0.0,binance_f,
2021-09-15 15:07:38,BTC,0.021,1000,47852.6,1,,,,,1004.9,lazy_trade_beta_bot,buy,1631718458832282,,USDT,0.361853,,,,0.0,binance_f,
2021-09-15 15:07:29,AVAX,19,1000,52.2801,1,,,,,1005.85,lazy_trade_beta_bot,sell,1631718449626708,1631709618515045,USDT,0.357743,-13.2497,-13.2497,-1.31673,1.4381194012160983e+18,binance_f,
2021-09-15 15:07:26,SUSHI,77,1000,12.904,1,,,,,996.805,lazy_trade_beta_bot,sell,1631718446206839,1631672548869076,USDT,0.357834,-3.93215,-3.93215,-0.394322,0.0,binance_f,
2021-09-15 14:21:42,CRV,324.8,1000,3.07845,1,,,,,999.879,lazy_trade_beta_bot,buy,1631715702069267,,USDT,0.746275,,,,0.0,binance,
2021-09-15 14:21:30,BNB,2.306,1000,433.5,1,,,,,999.651,lazy_trade_beta_bot,buy,1631715690143408,,USDT,0.749911,,,,0.0,binance,
2021-09-15 14:21:24,CRV,331.6,1000,3.078,1,,,,,1000.74,lazy_trade_beta_bot,sell,1631715684706501,1631712973323106,USDT,0.765668,18.4111,18.4111,1.83837,1.43813245284164e+18,binance,
